Date & Time,use [kW],gen [kW],Register 1 [kW],Register 2 [kW],Register 3 [kW],Register 4 [kW],Register 5 [kW],Register 6 [kW],Register 7 [kW],Register 8 [kW],Register 9 [kW],Register 10 [kW],Register 11 [kW],Register 12 [kW],Solar [kW]
12/31/2019 17:45,202.3617289,-1.430977778,16.44292111,4.22424,15.19930778,31.60332222,11.39978889,24.21245444,22.57241333,8.231008889,14.17360333,19.59904222,18.28630778,16.41731889,-1.430977778
12/31/2019 17:30,204.0393111,-1.164757778,16.11891444,3.073458889,14.72098778,31.23667333,11.88626444,24.02390111,23.20332889,8.720707778,13.90534667,20.54329,19.19822778,17.40821,-1.164757778
12/31/2019 17:15,195.21265,0.134657778,16.91865556,2.958097778,14.61731,28.24201889,7.83176,21.66912444,23.24313556,7.293145556,14.42044111,20.65110444,19.32659222,18.04126444,0.134657778
12/31/2019 17:00,187.1408178,3.32142,16.70113556,3.099184444,15.18738111,28.09361889,7.296726667,21.35034111,21.94135444,5.993472222,14.26332889,18.52753444,18.55227222,16.13446778,3.32142
12/31/2019 16:45,192.5818611,8.213516667,18.26848778,4.774651111,16.85418333,28.78851444,7.335367778,21.59023444,20.17045111,4.904338889,13.38935222,19.67483889,19.47996667,17.35147444,8.213516667
12/31/2019 16:30,189.8403667,12.86733556,17.34217667,3.47722,15.74474111,30.25023222,8.320064444,22.70448111,20.88550667,5.920041111,13.68742222,19.05486667,16.61022444,15.84339,12.86733556
12/31/2019 16:15,198.1827322,18.96551111,17.58560556,3.512737778,15.75154,29.58660333,8.417104444,22.32368222,21.21153444,6.128034444,13.76459444,21.51993667,19.71682,18.66453889,18.96551111
12/31/2019 16:00,192.5261211,25.6405,17.48375667,3.346083333,16.20992111,29.16411,8.497396667,22.50753,20.33450667,5.183487778,13.73827556,21.41317556,18.03843111,16.60944667,25.6405
12/31/2019 15:45,198.30572,45.81668889,17.74788222,4.464282222,17.62781667,29.60683889,9.468626667,22.86204889,20.36505889,5.229688889,14.41917444,20.34160333,17.81216889,18.36053,45.81668889
12/31/2019 15:30,196.8350811,65.05756222,17.10615333,4.222921111,16.96204778,29.98050111,8.84005,22.52299,21.22254667,6.289477778,14.09542556,20.62528889,17.91888,17.04879889,65.05756222
12/31/2019 15:15,198.3706622,79.87226222,17.91299,3.974974444,16.28319556,30.13481778,8.939931111,22.63448778,21.37921333,6.283445556,14.67483444,20.72087111,18.27940444,17.15249667,79.87226222
12/31/2019 15:00,199.7732878,95.00800222,19.84395667,4.634217778,17.03978,29.71507222,9.063905556,22.57408111,20.32260222,5.531888889,14.58997222,20.88363,18.37039444,17.20378667,95.00800222
12/31/2019 14:45,199.9635578,101.0332167,19.20656111,5.490586667,17.47246667,30.61857556,10.09809222,22.59747889,20.77492222,5.731996667,14.88861556,19.60147444,17.22435778,16.25843,101.0332167
12/31/2019 14:30,209.1868222,104.8413133,16.72936444,3.469856667,15.11606778,34.74135333,11.97615556,25.30302222,22.38854333,6.912556667,14.91192111,20.81564889,18.96497,17.85736222,104.8413133
12/31/2019 14:15,209.5491211,107.2526422,17.31562333,3.599806667,14.73835222,36.62681556,12.67977778,25.42850444,22.14879667,6.698031111,14.70804667,19.44962333,19.39592667,16.75981667,107.2526422
12/31/2019 14:00,210.2541767,108.5202356,18.23715222,4.126433333,14.94410222,36.22324889,12.33501222,25.78295778,21.06484667,5.68009,14.18992111,20.57671111,19.24612333,17.84757778,108.5202356
12/31/2019 13:45,213.0439256,106.3199422,17.96493667,5.111897778,16.13553333,34.52529,11.48725556,24.85814111,21.51991222,6.140273333,13.65773,21.71673444,20.76584556,19.16037556,106.3199422
12/31/2019 13:30,203.82321,106.5515389,15.69873,2.949563333,14.24729,34.21664556,11.92967111,25.17654889,22.12022556,6.684363333,13.71839444,20.81698556,20.35206778,15.91272444,106.5515389
12/31/2019 13:15,202.9070767,113.1346922,15.76876333,3.438873333,14.01298,34.13020222,12.04094333,25.08864778,21.86510556,6.423912222,14.08137333,20.51077,18.67980889,16.86569667,113.1346922
12/31/2019 13:00,207.19699,111.8581289,15.75822556,2.740675556,14.19641444,35.83323,12.07549556,25.58505889,21.53370556,5.647901111,14.18000556,21.88966333,19.46375667,18.29285778,111.8581289
12/31/2019 12:45,210.2326333,110.3815489,18.07960111,5.077188889,16.16316333,36.04712111,12.57552667,25.21592,21.96872667,6.530164444,14.39815,20.22676889,17.39134444,16.55895778,110.3815489
12/31/2019 12:30,209.5491344,108.1557567,16.87004556,3.485273333,14.86155111,36.69486111,13.97458556,24.93366556,22.03974,6.636785556,14.15613333,20.72888556,18.16075111,17.00685667,108.1557567
12/31/2019 12:15,210.6593444,106.2629233,15.84705556,3.321843333,14.52300333,37.47931,15.09692111,25.22128222,21.59647,6.178753333,14.29565889,20.60713333,18.01226222,18.47965111,106.2629233
12/31/2019 12:00,213.6099522,103.7936544,16.77691333,3.741534444,14.37523778,38.18925667,14.97550222,25.82280556,21.28175111,5.844907778,14.29660667,22.41834222,18.29609556,17.59099889,103.7936544
12/31/2019 11:45,218.5934511,99.87116333,19.36141556,5.037765556,14.87142,39.15226556,15.25635111,26.10608556,22.04644778,6.638372222,14.31326333,20.53069889,17.98714556,17.29222,99.87116333
12/31/2019 11:30,221.9052744,95.63506444,19.56296667,5.988333333,16.13613889,39.25972444,15.38236,26.21739778,22.22063222,6.843065556,14.45189667,20.60824778,18.07010889,17.16440222,95.63506444
12/31/2019 11:15,217.5778967,91.27626,19.14945444,6.256896667,14.81221778,38.54726222,14.78494,26.22436667,21.51780667,5.907473333,14.59634556,20.57404222,17.91618778,17.29090333,91.27626
12/31/2019 11:00,219.8028333,86.41800111,19.92802,8.143566667,16.22097889,38.55801778,15.14966222,26.21473444,21.33716444,5.866914444,14.56169444,20.38437667,17.08730111,16.35040222,86.41800111
12/31/2019 10:45,232.5572233,80.78836889,20.11542889,8.895027778,16.54575778,39.34491111,14.67741222,26.52862889,22.59212333,7.008925556,14.81285,23.00160333,19.91387,19.12068444,80.78836889
12/31/2019 10:30,228.6056378,70.83138222,21.36219333,9.466561111,17.21120333,39.80417667,15.22851444,26.53498111,22.52538667,7.094376667,14.93984,19.98550778,17.37449,17.07840667,70.83138222
12/31/2019 10:15,226.0006367,68.43459333,21.64200444,9.903786667,17.83906444,38.69074667,15.07600556,25.82350111,21.14045667,5.767457778,14.54281,20.49288222,17.67954111,17.40238,68.43459333
12/31/2019 10:00,232.5108889,66.29695556,22.02741,10.90977778,18.99508667,38.60797333,14.87474889,26.24823556,21.75312778,6.008243333,14.48331444,20.87972667,20.33872222,17.38452222,66.29695556
12/31/2019 9:45,235.1489844,69.02599222,20.31109444,8.98487,17.98395222,38.80356444,15.46154556,26.57150889,23.03068222,8.179011111,16.25363222,22.20270889,19.17191,18.19450444,69.02599222
12/31/2019 9:30,231.6098033,50.13717222,21.31121889,8.122163333,16.94436111,39.17111111,14.95661222,26.72030111,22.23242111,7.555393333,16.23257222,21.09129222,19.28132333,17.99103333,50.13717222
12/31/2019 9:15,231.47825,31.09852667,22.09689222,8.017124444,16.56333444,40.51256778,16.17286333,27.32444889,20.9986,6.449182222,16.09289556,20.92460778,18.71678556,17.60894778,31.09852667
12/31/2019 9:00,234.1699878,23.16291222,22.60168889,7.837255556,17.74427,38.60076,16.19473333,26.15025667,21.74177111,7.188802222,16.28054333,21.21053333,19.22894667,19.39042667,23.16291222
12/31/2019 8:45,223.0644078,16.50785889,18.02233111,4.576742222,16.66527,35.47931778,15.6357,23.98800889,22.15336222,7.547987778,16.13665111,22.35786778,20.96226556,19.53890333,16.50785889
12/31/2019 8:30,220.4081211,11.04530333,18.91086556,5.300777778,17.03969111,32.55724222,13.48437778,23.74423444,22.77452,8.770082222,17.61184889,21.46583556,20.29572444,18.45292111,11.04530333
12/31/2019 8:15,240.2349278,4.643215556,20.28036778,6.378317778,17.41281111,33.66824667,13.47836,23.91340222,23.83352,10.01446333,19.26332,25.53874333,24.45242556,22.00095,4.643215556
12/31/2019 8:00,208.5786122,-1.16531,18.90745667,4.93551,17.03963333,32.40819667,13.00474556,22.83932111,19.91137,6.819941111,15.64627667,21.63802444,19.09856333,16.32957333,-1.16531
12/31/2019 7:45,205.2386556,-1.419771111,18.78897889,5.323994444,16.83411111,29.57230444,10.94205111,22.88572667,19.54832889,6.548278889,15.25205667,23.41434889,20.03978556,16.08869,-1.419771111
12/31/2019 7:30,213.43889,-1.41698,18.52720111,5.014613333,16.06157444,29.83460444,12.54473889,24.76461,21.11468667,8.239478889,16.80868667,23.35953,21.19579556,15.97337,-1.41698
12/31/2019 7:15,219.5099867,-1.417608889,19.50772778,5.91584,17.34892667,31.05146111,13.25471444,25.47492111,21.66375444,8.792252222,17.26354667,22.37319222,21.00013778,15.86351222,-1.417608889
12/31/2019 7:00,227.5108711,-1.416874444,20.61733667,7.263098889,18.37160556,31.79760222,13.32058222,25.62114556,22.38324556,9.391207778,16.79609889,23.02621556,22.65700889,16.26572333,-1.416874444
12/31/2019 6:45,215.2321644,-1.40412,18.24692222,4.97792,16.41152,30.30737556,12.45484778,24.30746889,22.08046333,9.434668889,16.46689667,22.18031778,21.86101444,16.50274889,-1.40412
12/31/2019 6:30,218.5876556,-1.405467778,18.38535667,5.215173333,16.72068778,29.32519222,11.79821778,23.89078667,21.25979444,8.481997778,16.48203667,24.65156778,23.43502222,18.94182222,-1.405467778
12/31/2019 6:15,209.9135033,-1.411921111,19.37641444,5.301095556,17.53851111,29.40931889,11.91482778,23.81768778,21.58338778,8.843913333,16.64126778,20.84285222,19.64056444,15.00366222,-1.411921111
12/31/2019 6:00,219.3360611,-1.420635556,21.16367889,5.475216667,18.24030333,31.67948556,13.11984222,25.48940778,22.30104778,9.236263333,16.34683333,21.31296333,19.48069778,15.49032111,-1.420635556
12/31/2019 5:45,215.4056022,-1.415471111,20.13202222,5.657892222,17.54493556,30.56957889,11.77002111,23.79125222,21.88008444,8.982554444,16.34174,21.91542778,20.80603667,16.01405667,-1.415471111
12/31/2019 5:30,201.7232033,-1.415561111,18.00100778,5.025508889,16.04321,29.2902,11.18013111,22.96414778,21.02467333,8.054086667,15.79601556,20.54149333,19.15005667,14.65267222,-1.415561111
12/31/2019 5:15,208.1631344,-1.419386667,17.47927556,4.949026667,16.19974889,28.92947333,10.61016222,22.84633444,21.51427333,8.600113333,15.49834444,22.89332333,21.61361778,17.02944111,-1.419386667
12/31/2019 5:00,208.5543511,-1.414045556,18.35493111,5.460215556,16.77023889,29.27098,11.14002778,22.99382222,22.06943556,8.853197778,15.39346556,21.27644111,20.06137444,16.91022111,-1.414045556
12/31/2019 4:45,209.6750656,-1.414802222,20.00105556,5.823135556,16.36300222,30.76314889,11.03823556,23.59263333,21.74611667,8.49397,15.69880222,21.19498444,19.65676222,15.30321889,-1.414802222
12/31/2019 4:30,207.41129,-1.42586,17.78204778,4.907404444,16.14926889,30.85222111,11.08135,23.40453889,21.22137444,7.825716667,15.51489556,22.03942444,20.56335889,16.06968889,-1.42586
12/31/2019 4:15,207.79354,-1.427594444,17.39685222,4.909885556,16.1994,29.57257667,10.78371556,23.12604333,21.85575222,8.661858889,15.37366,22.70153333,21.00100667,16.21125556,-1.427594444
12/31/2019 4:00,206.9147311,-1.422502222,16.87912111,4.33011,15.80040889,29.55446556,10.46836222,23.22491667,22.09495111,8.710355556,15.35210889,23.32384556,21.16854889,16.00753667,-1.422502222
12/31/2019 3:45,211.2849511,-1.426486667,18.53536222,5.00522,16.63477333,30.04063889,11.11464444,23.43268556,21.53827778,8.114055556,15.64390444,22.73384556,22.52810556,15.96343778,-1.426486667
12/31/2019 3:30,204.9253022,-1.42592,18.93706778,5.015093333,16.33129111,31.12078222,10.77321556,23.50620778,21.13317222,7.662066667,15.36750667,21.07469889,18.98595889,15.01824111,-1.42592
12/31/2019 3:15,210.8255411,-1.421358889,18.77290333,5.171126667,15.90630667,31.22273444,11.25315778,23.55697111,22.33542333,8.722735556,15.42182,21.95140667,20.49443889,16.01651667,-1.421358889
12/31/2019 3:00,208.0257044,-1.426066667,17.47530444,4.632596667,16.19897667,29.98430444,10.56488222,23.23326889,22.39446111,8.696765556,15.31920556,22.59322333,20.44048222,16.49223333,-1.426066667
12/31/2019 2:45,205.3747956,-1.430313333,18.37755556,4.440602222,16.10501556,30.16003111,10.70213444,23.37892111,21.15688778,7.85008,15.19350556,22.29093333,20.03994222,15.67918667,-1.430313333
12/31/2019 2:30,210.3401267,-1.435381111,19.34207,5.44359,16.67164333,30.43863556,10.86903222,23.43108667,21.31834222,7.73179,15.20724,23.11383778,20.58031333,16.19254556,-1.435381111
12/31/2019 2:15,207.9457233,-1.43211,18.60517333,5.421517778,17.05215222,31.30903667,10.67395889,23.62287889,22.27377778,8.646025556,15.29920889,20.92814667,19.19255111,14.92129556,-1.43211
12/31/2019 2:00,215.3868756,-1.433008889,19.19399556,5.355867778,16.36129111,31.14362444,11.20774,23.58779778,22.47379778,8.811718889,15.55713778,22.80583444,20.88353889,18.00453111,-1.433008889
12/31/2019 1:45,208.9634322,-1.442617778,19.08548778,4.976851111,16.07174111,30.07012889,10.39542444,23.27820333,21.34296333,7.876558889,15.45759778,23.16214333,20.95513333,16.29119889,-1.442617778
12/31/2019 1:30,206.9335956,-1.442408889,20.40594111,5.579618889,16.68670556,30.10135222,10.64381444,23.25749333,21.53515889,7.891812222,15.15175889,21.57930444,18.66971444,15.43092111,-1.442408889
12/31/2019 1:15,207.65151,-1.431241111,18.68491778,5.143714444,16.04086333,30.82457889,10.92587667,23.59621889,22.40992444,8.737453333,15.32953,21.60241444,18.79344778,15.56257,-1.431241111
12/31/2019 1:00,203.4326033,-1.428458889,17.41608667,4.464163333,16.03291111,31.45845222,10.77900444,23.65315222,22.26828667,8.554032222,15.35365111,20.89259111,17.74557444,14.81469778,-1.428458889
12/31/2019 0:45,210.9454811,-1.427873333,17.31217222,4.590537778,16.13422778,31.0314,11.13833444,23.55658889,21.24424778,7.660647778,15.21361778,23.39441444,22.61140222,17.05789,-1.427873333
12/31/2019 0:30,199.4610322,-1.433562222,17.22159333,4.313287778,15.77305333,30.19063778,10.56409889,23.40432778,21.71402889,8.174717778,15.17467667,20.59662556,17.62419111,14.70979333,-1.433562222
12/31/2019 0:15,206.0730511,-1.429708889,18.52110667,4.897544444,16.33080444,29.98016444,10.73237333,23.15561778,22.42368333,8.691224444,15.34930778,21.76025111,18.7358,15.49517333,-1.429708889
12/31/2019 0:00,206.7770922,-1.428948889,17.84410778,4.725585556,15.64051111,30.53413333,10.57441667,23.19113889,21.81453,8.335958889,15.12589778,22.55379667,19.8811,16.55591556,-1.428948889
12/30/2019 23:45,208.4838211,-1.433734444,17.35346111,4.762401111,16.16102556,31.14980778,10.7985,23.40564222,21.16660556,7.753566667,15.2471,22.95263111,21.04922111,16.68385889,-1.433734444
12/30/2019 23:30,209.8869067,-1.429384444,17.07836111,4.517805556,15.87270889,30.95634,11.36206,23.77658889,21.96619556,8.255205556,15.36426333,23.12707,20.48427222,17.12603556,-1.429384444
12/30/2019 23:15,208.5350322,-1.427604444,18.48333556,5.067834444,16.42838444,29.99226,10.53995444,23.34094667,22.06665444,8.685771111,15.07592333,23.51177444,19.53044,15.81175333,-1.427604444
12/30/2019 23:00,208.6564356,-1.425846667,20.29125667,5.959335556,16.68702667,29.78193667,10.98534222,23.12621556,21.6501,8.184295556,15.13515222,22.50853222,19.05234889,15.29489333,-1.425846667
12/30/2019 22:45,205.6228878,-1.427171111,18.01911778,5.353164444,16.49746444,30.73394333,10.88535444,23.49122778,21.44957778,7.965108889,15.56808222,21.49637,18.68339,15.48008667,-1.427171111
12/30/2019 22:30,207.1188489,-1.429136667,17.41011778,4.822532222,15.87655444,30.93219556,11.17304667,23.49756,21.60373667,8.389418889,14.99497556,21.95939556,19.27283111,17.18648444,-1.429136667
12/30/2019 22:15,203.97933,-1.424513333,16.89062,4.493551111,15.58892,29.90914222,10.82602,23.06194556,22.20494111,8.997451111,15.29716889,21.65118111,19.32652111,15.73186778,-1.424513333
12/30/2019 22:00,201.3842233,-1.424752222,18.33875,4.923908889,16.09132,29.55740222,10.72949778,23.18754222,21.67463667,8.046078889,15.27410556,20.87243778,18.05491889,14.63362444,-1.424752222
12/30/2019 21:45,202.77695,-1.430455556,18.01794556,4.721316667,15.71473333,29.88737667,11.57178333,23.70037556,20.98790444,7.774708889,15.05675222,21.21821667,18.78699111,15.33884556,-1.430455556
12/30/2019 21:30,211.8809744,-1.420821111,17.39150667,4.98113,16.01895222,30.83224556,11.27529222,24.11231778,21.88505,8.616858889,15.04565111,22.73106111,22.46995556,16.52095333,-1.420821111
12/30/2019 21:15,203.6361756,-1.424414444,17.05625778,4.80662,15.39151111,30.98761222,11.63130333,24.05113444,22.20946,8.845667778,15.15641222,20.57257444,18.27022333,14.65739889,-1.424414444
12/30/2019 21:00,205.3773389,-1.433404444,17.91391,5.088165556,16.11118111,30.24218111,11.36178444,24.00671222,21.23617222,7.972753333,15.0233,21.67977889,19.13178778,15.60961222,-1.433404444
12/30/2019 20:45,200.8335744,-1.435153333,17.91182111,5.0112,15.66212111,29.77374778,11.19349333,23.84200556,21.06269111,7.580501111,15.05617889,20.65713222,18.42620222,14.65648,-1.435153333
12/30/2019 20:30,207.0344544,-1.433233333,18.2269,4.779706667,15.71893778,29.72709333,11.40731111,23.75068222,21.9983,8.749403333,15.01813,22.68988778,19.44149333,15.52660889,-1.433233333
12/30/2019 20:15,212.0660333,-1.431202222,17.74831889,5.540475556,16.42195556,30.98324333,11.54110222,24.14152444,21.92276111,8.739234444,14.94420444,23.71483111,19.97128,16.39710222,-1.431202222
12/30/2019 20:00,203.2847089,-1.432587778,17.25829444,4.957413333,16.08801667,31.27158667,12.29500222,24.33815889,21.02939444,7.706125556,14.82394333,20.71162111,18.06616556,14.73898667,-1.432587778
12/30/2019 19:45,204.0836633,-1.43287,17.60324667,4.586362222,15.60417333,29.92154556,11.28946889,23.80068444,21.53542222,8.017362222,15.24689667,21.73905,19.06078222,15.67866889,-1.43287
12/30/2019 19:30,203.5056011,-1.426335556,18.17653667,4.843986667,15.88734,29.67378778,11.46437667,23.77500333,22.47109667,8.823711111,14.92767,20.75494667,18.10066889,14.60647667,-1.426335556
12/30/2019 19:15,208.9078122,-1.43445,17.09892667,4.726332222,15.26826444,29.76536778,11.49876889,23.81773889,22.30240778,8.795905556,14.88096444,22.84126778,19.89586111,18.01600667,-1.43445
12/30/2019 19:00,202.0771244,-1.432311111,16.76814444,4.479582222,15.73095667,31.17799889,11.82388444,24.31581444,21.29063333,7.856968889,14.98327667,20.68829778,18.16572333,14.79584333,-1.432311111
12/30/2019 18:45,205.48423,-1.429062222,17.63461333,5.107961111,16.27123444,31.12206333,12.02129,24.35205444,21.54705333,8.015546667,14.83426556,21.06981889,18.41838667,15.08994222,-1.429062222
12/30/2019 18:30,208.6398867,-1.432093333,19.50322444,5.376041111,16.15918222,29.82808889,11.35250222,23.90363889,22.44796444,8.995026667,15.02943444,21.46430778,19.12729444,15.45318111,-1.432093333
12/30/2019 18:15,210.1021322,-1.426692222,19.97759556,7.029547778,17.28649667,29.55701556,11.97449778,23.88122333,22.21683333,8.662528889,14.87565333,20.43989111,19.66436556,14.53648333,-1.426692222
12/30/2019 18:00,208.8743944,-1.435665556,17.25790444,4.977366667,15.98699111,29.46492,11.81433556,23.85706111,21.26404,7.952333333,14.91428111,22.57707556,22.08695889,16.72112667,-1.435665556
12/30/2019 17:45,211.9377822,-1.399531111,16.14232111,3.809025556,15.32509333,31.91360444,12.98365111,25.23296667,27.82494111,8.759485556,14.58301556,20.69853,18.18128556,16.48386222,-1.399531111
12/30/2019 17:30,219.4374633,-0.735656667,16.79990111,3.641943333,16.26777778,31.33988,12.50565222,25.36647111,28.62008667,9.461922222,14.60210889,22.93801,20.61947889,17.27423111,-0.735656667
12/30/2019 17:15,209.4466811,9.329156667,18.65143,4.949218889,16.82783,30.02625222,9.496681111,24.47057111,27.09059444,7.406367778,14.02107222,21.04549111,18.51443222,16.94674,9.329156667
12/30/2019 17:00,207.19897,26.11942333,19.43026222,6.63101,18.8036,30.25701667,8.763501111,24.29709667,25.11993444,5.662556667,13.32561222,20.25602333,18.12114667,16.53121,26.11942333
12/30/2019 16:45,203.10936,46.90494556,16.55585,3.688386667,15.26148889,30.34561333,8.286855556,24.09351333,25.82714889,6.346543333,13.52459,21.70417556,19.53234889,17.94284556,46.90494556
12/30/2019 16:30,203.1640111,58.15969333,16.91735444,3.691981111,15.43499667,31.83852222,9.654007778,24.73451556,26.49705556,6.885814444,13.77917222,19.90166333,17.56936556,16.25956222,58.15969333
12/30/2019 16:15,203.9310056,67.84141333,17.44044222,3.694675556,15.06265444,31.25835889,8.923934444,24.35510111,26.10730667,6.59053,13.99226222,21.08628333,17.59124222,17.82821444,67.84141333
12/30/2019 16:00,215.3323178,75.99872667,19.86521111,6.231612222,16.91078778,30.51663111,9.467157778,24.52477556,25.76579778,5.99949,13.72786222,22.78583,20.31915556,19.21800667,75.99872667
12/30/2019 15:45,205.30225,83.57025444,18.0654,4.124892222,15.07654,30.01771556,8.713806667,23.90542778,26.30286667,6.958092222,13.99400444,21.34030222,19.01302333,17.79017889,83.57025444
12/30/2019 15:30,206.7256833,89.84473222,15.96677889,3.12274,14.79665556,31.92895111,10.22721333,24.42317889,26.63928,7.469843333,13.73066222,22.37696444,19.06846667,16.97494889,89.84473222
12/30/2019 15:15,207.6897956,95.24673111,17.65443889,4.413663333,15.69459778,33.86779556,12.54174,23.74711556,26.01613111,6.556376667,13.68589667,19.70824444,17.64509222,16.15870333,95.24673111
12/30/2019 15:00,216.4839433,100.1665356,20.18129778,6.666435556,17.1578,32.41505,12.13157333,22.55001,25.45979111,6.230247778,13.79964111,22.12858111,19.57299111,18.19052444,100.1665356
12/30/2019 14:45,220.0474511,103.7961022,22.53784778,7.270006667,20.10141556,31.46675889,12.57458444,22.38426889,26.40197778,7.105221111,13.93484444,20.01935889,19.91307556,16.33809111,103.7961022
12/30/2019 14:30,215.5787367,107.7906889,19.90676,4.358186667,17.39535111,31.0351,11.93355556,21.98797667,26.50615333,6.987707778,13.87063556,21.49882667,22.09539556,18.00308778,107.7906889
12/30/2019 14:15,212.4810822,111.0373011,20.94394778,5.256948889,18.52036889,31.53379,12.42173333,22.18847667,25.75312333,6.427085556,13.77382111,21.17113333,17.78227333,16.70838,111.0373011
12/30/2019 14:00,211.0869278,112.4156856,22.10482556,5.668582222,18.64136667,30.77890222,10.63256222,22.48437,26.31515111,6.434524444,14.25430889,19.90816889,17.42820889,16.43595667,112.4156856
12/30/2019 13:45,222.4974189,113.4640789,25.17390667,8.002037778,21.49638444,30.13164778,9.673703333,22.66635111,27.30401778,7.37488,13.96849,21.03350556,18.33054222,17.34195222,113.4640789
12/30/2019 13:30,214.78639,112.6705756,21.77402111,5.827945556,19.58367222,29.07344444,9.407973333,22.31803667,28.84320889,7.857366667,14.41872222,20.09847778,17.86276111,17.72076,112.6705756
12/30/2019 13:15,212.7819778,112.63551,20.39256333,5.37483,18.75945667,29.22334,8.77619,22.29044889,26.63487222,6.430073333,13.98337444,22.39593778,19.70860222,18.81228889,112.63551
12/30/2019 13:00,209.0891733,112.6369711,20.82035,5.276218889,19.22987333,29.83409778,9.499553333,22.64198889,26.36809333,6.308638889,14.04231667,20.37350333,17.77875111,16.91578778,112.6369711
12/30/2019 12:45,225.2174778,111.8949033,22.56517556,6.972328889,20.32069778,30.79554889,10.99500333,23.91365,28.32190556,8.618012222,14.58006,22.59702333,18.53860889,16.99946333,111.8949033
12/30/2019 12:30,229.8097722,109.3678722,21.06493556,4.955685556,18.16986778,30.82511111,12.53082,24.64804778,29.64673222,9.67447,15.34192,22.76177,22.33007,17.86034222,109.3678722
12/30/2019 12:15,219.48402,107.5010156,17.93948333,4.405817778,15.84100667,30.37211222,12.73711333,24.84179778,28.86830556,8.972793333,15.58836333,22.06613333,20.03517111,17.81592222,107.5010156
12/30/2019 12:00,216.62854,105.2121678,17.71207667,3.715334444,15.78480111,30.00633667,12.18869889,24.57756,29.08503,9.441825556,15.36805444,21.57661889,19.74426111,17.42794222,105.2121678
12/30/2019 11:45,220.1923444,101.98515,18.47888444,4.433085556,15.80322778,31.12004222,12.78576,24.87926444,29.87066556,10.00837333,15.62683667,21.12284778,19.09496778,16.96838889,101.98515
12/30/2019 11:30,231.7185944,97.89111556,22.23763222,7.512164444,18.39562333,31.88591222,12.43178333,25.22345667,29.49295667,9.71691,15.68545,21.63224,19.72914556,17.77532,97.89111556
12/30/2019 11:15,224.8015956,92.81269667,21.00727,6.618132222,15.95070333,30.74824556,11.69601556,24.22688778,26.99990889,7.895211111,15.14304111,22.90436111,22.3833,19.22851889,92.81269667
12/30/2019 11:00,210.6602978,87.87666222,20.21209,6.394474444,16.30512667,31.69083111,11.138,22.63464889,25.55971778,6.279384444,13.88239667,20.08164778,19.57927667,16.90270333,87.87666222
12/30/2019 10:45,217.5983,81.96173667,20.98758889,7.111482222,16.38190333,33.93628,12.70846,23.59015667,25.96825333,6.819432222,14.10155111,20.66195778,18.05329,17.27794444,81.96173667
12/30/2019 10:30,225.9731744,75.23196444,23.06749111,8.963685556,16.90312778,35.09029778,13.60866222,23.68334889,25.50155889,6.139464444,14.12026444,22.19999333,18.38017111,18.31510889,75.23196444
12/30/2019 10:15,225.3158544,67.93395778,21.54719222,9.685443333,17.45616444,35.17300111,13.28085667,23.33992333,25.20411444,5.908657778,14.79301778,21.87805889,20.15804667,16.89137778,67.93395778
12/30/2019 10:00,239.2776478,59.81669778,21.35971778,11.07193556,19.09095222,36.26789222,15.25458444,23.54077222,26.14323444,6.950461111,15.30284,24.10497889,21.14848333,19.04179556,59.81669778
12/30/2019 9:45,231.4679156,51.19247222,20.21394,9.59327,17.54556889,36.59937778,15.66448222,23.64176,25.91749111,7.185165556,14.70494667,21.51261,22.18027,16.70903333,51.19247222
12/30/2019 9:30,238.35792,36.72660111,23.54594778,10.70791667,20.30653,36.14289667,15.72210778,23.54277889,25.56048333,6.680938889,14.51238333,22.64567222,21.61164,17.37862444,36.72660111
12/30/2019 9:15,239.8581278,26.96051667,24.56434667,10.46322778,20.56303444,36.14091889,15.58681667,23.24559667,26.98812889,7.137416667,14.98086778,22.56835556,20.03064,17.58877778,26.96051667
12/30/2019 9:00,230.1615133,20.84916222,23.27434111,8.933098889,18.40147667,35.93515778,15.16188222,23.09066222,25.13624111,6.860226667,14.04577889,22.68267556,19.14301,17.49696222,20.84916222
12/30/2019 8:45,231.8305478,16.29288333,21.79111,5.87498,18.85081333,34.83467667,15.55848222,23.02114444,25.43317778,6.935391111,13.97728778,24.81128444,20.87428778,19.86791222,16.29288333
12/30/2019 8:30,219.27721,8.836025556,20.11747111,5.612063333,17.65938444,35.61299222,14.96013222,23.65473444,24.67113333,5.889237778,14.07412556,22.16161556,17.93405667,16.93026333,8.836025556
12/30/2019 8:15,220.9598722,4.690867778,19.56499667,5.52208,17.58555556,36.30451111,15.59752,24.54016778,24.43267778,5.951574444,14.08620667,21.69893444,17.71335111,17.96229667,4.690867778
12/30/2019 8:00,234.0642878,-0.968007778,20.44264778,5.440448889,17.79998778,36.99891556,15.79497778,24.45910333,25.73885222,6.937998889,14.30256889,25.26256667,21.04150333,19.84471667,-0.968007778
12/30/2019 7:45,215.8675411,-1.425652222,17.73594889,4.070905556,16.40787778,34.22668778,13.45523444,24.69094667,25.62424889,6.821253333,14.40318333,23.09432222,18.78335111,16.55358111,-1.425652222
12/30/2019 7:30,223.2171589,-1.422521111,18.47796444,4.622283333,16.44272444,31.64828889,12.35501444,25.71422667,26.47736111,7.776678889,15.77948111,23.56624333,22.64008111,17.71681111,-1.422521111
